,review,mall_logo,date,name,star_score,label
844,사용 편하고 좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.12.04.,ch****,100,1
845,만족합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.06.,gr****,80,1
846,만족합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.17.,ym****,80,1
847,만족합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.18.,kj****,80,1
848,만족합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.22.,cw****,100,1
849,만족합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.22.,am****,80,1
850,아주 편하고 좋아요,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2022.02.22.,gi****,100,1
851,굳 정품 맞네요 b,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.23.,kg****,100,1
852,만족합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.04.28.,dm****,80,1
853,만족합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.09.26.,ha****,100,1
854,만족합니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2022.10.04.,kk****,100,1
855,이쁘고. 좋네유,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.10.,zy****,100,1
856,운송장번호 오류,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,pj****,20,0
857,괜찮네요~!!,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.12.06.,cj****,100,1
858,빠르고 좋아요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.12.10.,j_****,100,1
859,아들이 좋아하네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.05.,hj****,80,1
860,군더더기없네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.20.,sk****,100,1
861,아이가맘에들어해요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.28.,cc****,100,1
862,빠르고 좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.10.01.,ne****,100,1
863,배송 빠르네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.21.,do****,60,2
864,아이가 좋아해요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.10.27.,ss****,100,1
865,감촉이 좋습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.11.03.,a*****,100,1
866,이쁘네요~~,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.29.,pj****,100,1
867,라일락 이뻐요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.20.,st****,100,1
868,ㄷㄴ븐부구부수,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.09.05.,gu****,100,1
869,사용감 좋네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.04.25.,ri****,100,1
870,괜찮아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.12.25.,ss****,60,2
871,정품 맞네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.01.21.,ka****,80,1
872,매우조아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.17.,ly****,100,1
873,정품 굿,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.23.,tj****,100,1
874,정품맞음,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.07.08.,ki****,100,1
875,?아용,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.18.,wi****,100,1
876,조아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.03.05.,dh****,100,1
877,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.30.,40****,100,1
878,감사합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.29.,kd****,100,1
879,좋아요. 잘 됩니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.26.,mi****,100,1
880,잘 받았습니다. 감사합니다. 좋아요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.25.,kw****,100,1
881,굿,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.18.,bo****,100,1
882,감사합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.18.,wh****,100,1
883,잘받았습니다 . 많이파세요 ~,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.07.17.,cm****,100,1
884,느투북에서 사용할려고 구압했는데 좋네요..,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2021.07.16.,ks****,100,1
885,잘 받았습니다 ~~~,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.07.15.,at****,80,1
886,잘쓸게요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.14.,ig****,100,1
887,완전 좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.14.,ka****,100,1
888,아주 잘쓰고있습니다용,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.09.01.,kk****,100,1
889,좋은 제품과 빠른 배송 감사드립니다!,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.09.30.,k!****,100,1
890,잘 받았습니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.12.02.,db****,100,1
891,잘 받았습니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.12.02.,db****,100,1
892,떼가 거의 안탐,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.11.30.,ho****,80,1
893,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.01.02.,mi****,100,1
894,좋내요 쓸만합니저 굿굿입니다 좋아요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.12.31.,de****,100,1
895,빠른 배송 감사합니다..,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.02.,na****,100,1
896,^^,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.02.,ki****,100,1
897,빠른배송 감사히 잘받았습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.01.,do****,100,1
898,좋습니다...,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.01.,jo****,100,1
899,완전 굿,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.04.02.,pj****,100,1
900,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.28.,ng****,100,1
901,배송 ㄷㄷ,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.02.28.,ma****,100,1
902,잘 사용하겠습니다.친절하고 빠른 배송에 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.31.,j7****,80,1
903,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.03.31.,wo****,60,2
904,잘 사용하갰습니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.05.02.,us****,100,1
905,손에 딱 맞게 부드러워요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.06.02.,gh****,100,1
906,맘에 들어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.07.02.,eo****,100,1
907,뽑기 잘한듯 아직까지는 큰 문제 없는듯..,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.07.01.,k*****,100,1
908,잘쓰고 있습니다. 감사합니다.^^~,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.07.01.,hk****,100,1
909,잘받았습니다좋네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.08.01.,sa****,100,1
910,전에 쓰던게 한 1~2년 쓰니까 고장나서 같은걸루 샀어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2022.07.31.,la****,100,1
911,잘 쓸께요~,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.03.02.,so****,100,1
912,만족합니다 만족합니다 만족합니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.03.06.,me****,100,1
913,잘받았습니다...수고하세요..,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.03.08.,el****,100,1
914,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.03.11.,js****,100,1
915,너무좋아요~~~~! 잘쓰겠습니다 ㅎㅎ,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.03.12.,ko****,100,1
916,재구매 했네요 잘쓰겠음,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2021.03.17.,xk****,100,1
917,ㅡ,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.03.17.,S|****,100,1
918,행사할 때 구매했습니다,//img.danawa.com/cmpny_info/images/TN118_logo.gif,2021.03.18.,ki****,100,1
919,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.03.22.,kg****,100,1
920,"사용하는데 좋아요,  좋은 상품입니다.",//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.03.23.,sa****,80,1
921,잘사용중이요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.03.24.,so****,100,1
922,그냥 Good,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.03.24.,d9****,100,1
923,잘받았습니다,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.03.21.,ds****,80,1
924,잘쓸께유,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.03.20.,yw****,100,1
925,좋네요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.03.08.,16****,80,1
926,좋아요좋아요좋아~!!,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2021.03.30.,yu****,100,1
927,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.05.,zi****,100,1
928,역시 믿고 쓰는 g102 싸고 좋아요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.04.06.,tl****,100,1
929,배송이 너무너무 빨라서 참 좋았어요!!!! ^^,//img.danawa.com/cmpny_info/images/ED910_logo.gif,2021.04.07.,pg****,100,1
930,빠른배송 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.07.,bo****,100,1
931,클릭감도 좋고 사용하기 좋아요.....................,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.04.07.,ch****,100,1
932,좋네요 배송도 빨랏습니당,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.09.,dl****,100,1
933,빨리왔고 아주 이쁨,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.04.09.,se****,100,1
934,빠른 배송 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.12.,na****,100,1
935,배송 정말 빠릅니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.13.,ha****,100,1
936,좋아요~~,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.04.14.,gi****,80,1
937,잘받았습니다.,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.04.15.,cb****,100,1
938,좋아요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.04.19.,lo****,100,1
939,아주 좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.20.,lg****,100,1
940,배송빨라요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.23.,sm****,80,1
941,11111111111111,//img.danawa.com/cmpny_info/images/ED901_logo.gif,2021.04.26.,fu****,100,1
942,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.28.,ru****,100,1
943,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.28.,ne****,100,1
944,좋아요!!,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.04.28.,da****,100,1
945,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.04.29.,am****,100,1
946,ㅡㅡㅡㅡㅡㅡㅡㅡ,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.01.,il****,100,1
947,잘 받았습니다~~~,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.02.,db****,100,1
948,배송 감사합니다~ 제품 잘 받았어요~ 수고하세요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.02.,mr****,80,1
949,좋소,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.02.,15****,100,1
950,좋아요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.04.,sg****,100,1
951,있는그대로입니다 굿굿 무슨이십자나적으라고,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.05.,fa****,100,1
952,잘사용하고 있습니다~^^,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.05.,hy****,100,1
953,잘 받았습니다 잘 사용중입니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.06.,s7****,100,1
954,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.06.,lo****,100,1
955,좋네요...............,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.09.,pa****,100,1
956,잘 받았습니다..  감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.11.,go****,100,1
957,잘써볼게요 기대됩니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.12.,co****,80,1
958,싸게 잘 샀네요 맘에 듭니다 ㅎㅎ,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.12.,sh****,80,1
959,잘 받았습니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.12.,tr****,100,1
960,좋아요 ~~,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.12.,po****,100,1
961,빠른 배송 감사합니다. 다음에도 주문 할게요 !,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.12.,sy****,100,1
962,빠른 배송 감사합니다. 다음에도 주문 할게요 !,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.12.,rk****,100,1
963,빠른 배송 감사합니다. 다음에도 주문 할게요 !,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.12.,is****,100,1
964,빠른 배송 감사합니다. 다음에도 주문 할게요 !,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.12.,im****,100,1
965,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.12.,na****,100,1
966,믿고쓰죠 이건,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.12.,vn****,100,1
967,싸게잘샀습니다많이파세요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.13.,jh****,80,1
968,잘받았습니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.13.,cy****,100,1
969,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.13.,ff****,100,1
970,아,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.13.,mm****,100,1
971,잘받았습니다. 좋네요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.13.,we****,100,1
972,잘 받았어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.13.,b*****,80,1
973,죻네요 좋네요 걷귣 기ㅣ좋네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.14.,tn****,100,1
974,사용은 아직요 배송은 진자 빨리 오네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.14.,sh****,100,1
975,잘 받았습니다. 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,se****,100,1
976,잘먹히고 좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,mo****,100,1
977,배송도 잘오고 아직 뜯진 않았지만 기대됩니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,se****,100,1
978,빠른 배송과 좋은 제품 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,tk****,80,1
979,잘 구매하였습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,gm****,100,1
980,좋아요 좋아,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,so****,80,1
981,좋아,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,sk****,100,1
982,좋습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.14.,am****,100,1
983,진짜 예뻐요 좋아요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.15.,gu****,100,1
984,빠른 배송 감사합니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.15.,ql****,100,1
985,빠른 배송에 제품도 마음에 듭니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.15.,gg****,100,1
986,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.15.,jh****,60,2
987,아주 좋아요애들이 피방에 있는거랑 똑 같은거라하더라고요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.15.,pr****,100,1
988,배송 잘 왔고 써보니 잘되네요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.15.,ki****,100,1
989,빠른 배송 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.15.,kj****,100,1
990,아주 좋아요...ㅋㅋㅋ,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.16.,aj****,100,1
991,싸게 잘샀네요 좋네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.17.,ar****,100,1
992,아주 좋아요항상 잘사용하고 있어요많이파세요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.17.,er****,100,1
993,ㄱㅅ,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.17.,sp****,100,1
994,정말정말정말정말정말정말정말정말정말 좋슴당,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.17.,16****,80,1
995,빠른 배송 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.18.,he****,100,1
996,빠른 배송 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.18.,di****,100,1
997,좋아용 나 지금 너무 많이 먹어서,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.19.,bo****,100,1
998,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.19.,yo****,80,1
999,잘받았습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.19.,ky****,80,1
1000,잘 받았습니다. 감사합니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.19.,ze****,100,1
1001,좋은 제품 싸게 잘 샀습니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.20.,li****,100,1
1002,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.20.,m5****,100,1
1003,다음에 또 이용할께요....,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.20.,kj****,100,1
1004,좋아요~~~~~~~~,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.21.,di****,100,1
1005,좋아요. 빠른 배송 감사합니다.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.21.,ma****,100,1
1006,잘 받았습니다. 감사합니다.,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.21.,mr****,100,1
1007,GOOD!,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.21.,gm****,100,1
1008,잘 받았어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.21.,lj****,100,1
1009,빠른배송 감사드립니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.21.,jo****,100,1
1010,좋아요 잘산것 같아요 많이 파세요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.22.,sh****,100,1
1011,.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.22.,dk****,100,1
1012,감사합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.05.22.,ka****,100,1
1013,40일 사용 후기 잘 받아서 사용중입니다. 좋아요!!,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.05.22.,ga****,100,1
1014,좋아요~좋아요~좋아요~,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.23.,ls****,100,1
1015,좋아용 좋아용 좋아용,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.26.,wn****,100,1
1016,좋아요 좋아요 좋아요 좋아요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.27.,ba****,100,1
1017,빠른배송 감사합니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.27.,yo****,100,1
1018,딘짜 좋아요 늘 믿고 사용하네요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.05.31.,so****,100,1
1019,잘받았어요 좋아요 ㅎㅎㅎ,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.06.01.,oy****,100,1
1020,굿드,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.06.01.,pa****,100,1
1021,좋아요 굿굿굿굴굿큐태우야루먀터랑,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.06.06.,lt****,100,1
1022,좋아요~~~~~~~~~~~,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.06.09.,al****,100,1
1023,잘받았습니다 잘받았습니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.06.11.,qh****,100,1
1024,감사합니다 잘쓰겠습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.14.,dh****,80,1
1025,감사합니다 감사합니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.06.16.,kj****,100,1
1026,좋아요 잘쓰겠습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.16.,cy****,100,1
1027,잘 사용하고 있어요..,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.06.16.,si****,80,1
1028,G마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=falseG마켓[로지텍코리아 G102 2세대 LIGHTSYNC 마우스 정품] https://mobile.gmarket.co.kr/AppGate/V3?link=http%3A%2F%2Fmitem.gmarket.co.kr%2FItem%3FgoodsCode%3D2099478345%26p6dl%3Dmappshare&app=gmkt&preview=false,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.06.18.,gm****,100,1
1029,잘 사용하고 있습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.21.,aa****,100,1
1030,배송이 빨라서 좋았습니다잘쓰고있어요,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.06.21.,de****,100,1
1031,너무 맘에들어요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.22.,th****,100,1
1032,뽁뽁이로 잘 쌓여서 왔어요~~빠른배송,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.23.,dn****,100,1
1033,맘에 듭니다~배송도 빠라요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.23.,as****,100,1
1034,매우 좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.24.,sy****,100,1
1035,잘쓸게요~!!!,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.24.,st****,100,1
1036,빠른배송감사합니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.24.,po****,100,1
1037,좋습니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.28.,pa****,100,1
1038,굿,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.06.29.,ti****,100,1
1039,잘 받았습니다 잘됩니다,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.07.,ki****,100,1
1040,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.12.,dy****,80,1
1041,아주좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.07.12.,sp****,100,1
1042,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.08.09.,ne****,80,1
1043,잘 받았습니다. 배송 빨라서 좋네요.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.08.09.,cj****,80,1
1044,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.08.10.,ju****,100,1
1045,잘받았어요 잘받았어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.08.13.,j*****,100,1
1046,마음에 들어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.08.13.,yo****,80,1
1047,좋아요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.08.22.,mo****,100,1
1048,잘 받았습니다.,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.08.27.,gr****,60,2
1049,빠른 배송 감사합니다. 잘 사용하겠습니다,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.09.04.,de****,100,1
1050,색깔이이쁨 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹ,//img.danawa.com/cmpny_info/images/TH201_logo.gif,2021.09.05.,ss****,80,1
1051,배송빨라요  유명제품 말해뭐해,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.09.06.,ph****,100,1
1052,좋아요 잘쓸게요 좋아요 잘쓸게요 좋아요 잘쓸게요 좋아요 잘쓸게요,//img.danawa.com/cmpny_info/images/EE128_logo.gif,2021.09.09.,kh****,80,1
1053,잘쓰고 있어요,//img.danawa.com/cmpny_info/images/EE715_logo.gif,2021.09.17.,sh****,100,1
